INFO:root:FileInfo(name='workspace', ext='.xml', is_dir=False, parent='F:\\PyCharm_code\\.idea')
INFO:root:FileInfo(name='codeStyles', ext=None, is_dir=True, parent='F:\\PyCharm_code\\.idea')
INFO:root:FileInfo(name='inspectionProfiles', ext=None, is_dir=True, parent='F:\\PyCharm_code\\.idea')
INFO:root:FileInfo(name='codeStyleConfig', ext='.xml', is_dir=False, parent='F:\\PyCharm_code\\.idea\\codeStyles')
INFO:root:FileInfo(name='Project', ext='.xml', is_dir=False, parent='F:\\PyCharm_code\\.idea\\codeStyles')
INFO:root:FileInfo(name='profiles_settings', ext='.xml', is_dir=False, parent='F:\\PyCharm_code\\.idea\\inspectionProfiles')
INFO:root:FileInfo(name='.gitignore', ext='', is_dir=False, parent='F:\\PyCharm_code\\.pytest_cache')
INFO:root:FileInfo(name='CACHEDIR', ext='.TAG', is_dir=False, parent='F:\\PyCharm_code\\.pytest_cache')
INFO:root:FileInfo(name='README', ext='.md', is_dir=False, parent='F:\\PyCharm_code\\.pytest_cache')
INFO:root:FileInfo(name='v', ext=None, is_dir=True, parent='F:\\PyCharm_code\\.pytest_cache')
INFO:root:FileInfo(name='cache', ext=None, is_dir=True, parent='F:\\PyCharm_code\\.pytest_cache\\v')
INFO:root:FileInfo(name='nodeids', ext='', is_dir=False, parent='F:\\PyCharm_code\\.pytest_cache\\v\\cache')
INFO:root:FileInfo(name='stepwise', ext='', is_dir=False, parent='F:\\PyCharm_code\\.pytest_cache\\v\\cache')
INFO:root:FileInfo(name='ef', ext='.txt', is_dir=False, parent='F:\\PyCharm_code\\dir_home_dz_7')
INFO:root:FileInfo(name='g', ext='.txt', is_dir=False, parent='F:\\PyCharm_code\\dir_home_dz_7')
INFO:root:FileInfo(name='wvw', ext='.txt', is_dir=False, parent='F:\\PyCharm_code\\dir_home_dz_7')
INFO:root:FileInfo(name='ww', ext='.txt', is_dir=False, parent='F:\\PyCharm_code\\dir_home_dz_7')
INFO:root:FileInfo(name='chess', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\dz_modul')
INFO:root:FileInfo(name='date', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\dz_modul')
INFO:root:FileInfo(name='validator_data', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\dz_modul')
INFO:root:FileInfo(name='__init__', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\dz_modul')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\dz_modul')
INFO:root:FileInfo(name='chess.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\dz_modul\\__pycache__')
INFO:root:FileInfo(name='date.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\dz_modul\\__pycache__')
INFO:root:FileInfo(name='__init__.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\dz_modul\\__pycache__')
INFO:root:FileInfo(name='dz_file_system', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson 7. Files and the file system')
INFO:root:FileInfo(name='Lesson 7. Files and the file system', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson 7. Files and the file system')
INFO:root:FileInfo(name='OOP. Start', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_10_OOP')
INFO:root:FileInfo(name='data', ext='.csv', is_dir=False, parent='F:\\PyCharm_code\\Lesson_8_Serialization')
INFO:root:FileInfo(name='data', ext='.json', is_dir=False, parent='F:\\PyCharm_code\\Lesson_8_Serialization')
INFO:root:FileInfo(name='Serialization', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_8_Serialization')
INFO:root:FileInfo(name='utils', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_8_Serialization')
INFO:root:FileInfo(name='__init__', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_8_Serialization')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\Lesson_8_Serialization')
INFO:root:FileInfo(name='utils.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\Lesson_8_Serialization\\__pycache__')
INFO:root:FileInfo(name='decorators ', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='dz_9', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='task_1', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='task_2', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='task_3', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='task_4', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='task_5', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='wrapper', ext='.json', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\Lesson_9_Decorators')
INFO:root:FileInfo(name='task_2.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators\\__pycache__')
INFO:root:FileInfo(name='task_3.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators\\__pycache__')
INFO:root:FileInfo(name='task_4.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\Lesson_9_Decorators\\__pycache__')
INFO:root:FileInfo(name='oop_1', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\OOP Simple')
INFO:root:FileInfo(name='oop_2', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\OOP Simple')
INFO:root:FileInfo(name='opp_3', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\OOP Simple')
INFO:root:FileInfo(name='dz_14', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests')
INFO:root:FileInfo(name='Nike', ext='.json', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests')
INFO:root:FileInfo(name='pytest', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests')
INFO:root:FileInfo(name='.pytest_cache', ext=None, is_dir=True, parent='F:\\PyCharm_code\\seminar_14_tests')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\seminar_14_tests')
INFO:root:FileInfo(name='.gitignore', ext='', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests\\.pytest_cache')
INFO:root:FileInfo(name='CACHEDIR', ext='.TAG', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests\\.pytest_cache')
INFO:root:FileInfo(name='README', ext='.md', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests\\.pytest_cache')
INFO:root:FileInfo(name='v', ext=None, is_dir=True, parent='F:\\PyCharm_code\\seminar_14_tests\\.pytest_cache')
INFO:root:FileInfo(name='cache', ext=None, is_dir=True, parent='F:\\PyCharm_code\\seminar_14_tests\\.pytest_cache\\v')
INFO:root:FileInfo(name='lastfailed', ext='', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests\\.pytest_cache\\v\\cache')
INFO:root:FileInfo(name='nodeids', ext='', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests\\.pytest_cache\\v\\cache')
INFO:root:FileInfo(name='stepwise', ext='', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests\\.pytest_cache\\v\\cache')
INFO:root:FileInfo(name='tests_pt.cpython-311-pytest-7.4.2', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\seminar_14_tests\\__pycache__')
INFO:root:FileInfo(name='main', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\seminar_modyl')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\seminar_modyl')
INFO:root:FileInfo(name='.gitignore', ext='', is_dir=False, parent='F:\\PyCharm_code\\venv')
INFO:root:FileInfo(name='pyvenv', ext='.cfg', is_dir=False, parent='F:\\PyCharm_code\\venv')
INFO:root:FileInfo(name='Lib', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv')
INFO:root:FileInfo(name='Scripts', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv')
INFO:root:FileInfo(name='site-packages', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib')
INFO:root:FileInfo(name='distutils-precedence', ext='.pth', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='pip-22.3.1', ext='.virtualenv', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='py', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='setuptools-65.5.1', ext='.virtualenv', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='six', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='wheel-0.38.4', ext='.virtualenv', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='_virtualenv', ext='.pth', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='_virtualenv', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='certifi', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='certifi-2023.7.22.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='charset_normalizer', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='charset_normalizer-3.2.0.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='colorama', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='colorama-0.4.6.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='dateutil', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='faker', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='Faker-19.10.0.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='idna', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='idna-3.4.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='iniconfig', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='iniconfig-2.0.0.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='np', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='np-1.0.2.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='packaging', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='packaging-23.2.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='pip', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='pip-22.3.1.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='pkg_resources', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='pluggy', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='pluggy-1.3.0.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='pytest', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='pytest-7.4.2.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='python_dateutil-2.8.2.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='requests', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='requests-2.31.0.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='setuptools', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='setuptools-65.5.1.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='six-1.16.0.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='urllib3', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='urllib3-2.0.4.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='wheel', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='wheel-0.38.4.dist-info', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='_distutils_hack', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='_pytest', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages')
INFO:root:FileInfo(name='cacert', ext='.pem', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi')
INFO:root:FileInfo(name='core', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi')
INFO:root:FileInfo(name='py', ext='.typed', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi')
INFO:root:FileInfo(name='__init__', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi')
INFO:root:FileInfo(name='__main__', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi')
INFO:root:FileInfo(name='core.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi\\__pycache__')
INFO:root:FileInfo(name='__init__.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi\\__pycache__')
INFO:root:FileInfo(name='__main__.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi\\__pycache__')
INFO:root:FileInfo(name='INSTALLER', ext='', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi-2023.7.22.dist-info')
INFO:root:FileInfo(name='LICENSE', ext='', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi-2023.7.22.dist-info')
INFO:root:FileInfo(name='METADATA', ext='', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi-2023.7.22.dist-info')
INFO:root:FileInfo(name='RECORD', ext='', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi-2023.7.22.dist-info')
INFO:root:FileInfo(name='top_level', ext='.txt', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi-2023.7.22.dist-info')
INFO:root:FileInfo(name='WHEEL', ext='', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\certifi-2023.7.22.dist-info')
INFO:root:FileInfo(name='api', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='cd', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='constant', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='legacy', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='md.cp311-win_amd64', ext='.pyd', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='md', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='md__mypyc.cp311-win_amd64', ext='.pyd', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='models', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='py', ext='.typed', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='utils', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='version', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='__init__', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='assets', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='cli', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer')
INFO:root:FileInfo(name='__init__', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\assets')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\assets')
INFO:root:FileInfo(name='__init__.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\assets\\__pycache__')
INFO:root:FileInfo(name='normalizer', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\cli')
INFO:root:FileInfo(name='__init__', ext='.py', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\cli')
INFO:root:FileInfo(name='__pycache__', ext=None, is_dir=True, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\cli')
INFO:root:FileInfo(name='normalizer.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\cli\\__pycache__')
INFO:root:FileInfo(name='__init__.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\cli\\__pycache__')
INFO:root:FileInfo(name='api.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='cd.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='constant.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='legacy.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='md.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='models.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='utils.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='version.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='__init__.cpython-311', ext='.pyc', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer\\__pycache__')
INFO:root:FileInfo(name='entry_points', ext='.txt', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer-3.2.0.dist-info')
INFO:root:FileInfo(name='INSTALLER', ext='', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer-3.2.0.dist-info')
INFO:root:FileInfo(name='LICENSE', ext='', is_dir=False, parent='F:\\PyCharm_code\\venv\\Lib\\site-packages\\charset_normalizer-3.2.0.dist-info')
